date,store_id,item_id,sales,promo,holiday
2022-01-27,Store_A,Product_3,64.87658048411608,0,1
2022-01-27,Store_B,Product_1,75.93456499125125,0,1
2022-01-27,Store_B,Product_2,71.69336109356217,0,1
2022-01-27,Store_B,Product_3,79.26446009138523,0,1
2022-01-27,Store_C,Product_1,86.0396897252406,1,1
2022-01-27,Store_C,Product_2,74.42861121006962,0,1
2022-01-27,Store_C,Product_3,77.52722981230639,0,1
2022-01-28,Store_A,Product_1,79.50427867987912,0,1
2022-01-28,Store_A,Product_2,69.17402067374962,0,1
2022-01-28,Store_A,Product_3,73.50299652982376,0,1
2022-01-28,Store_B,Product_1,72.80077615322372,0,1
2022-01-28,Store_B,Product_2,71.90885654615994,0,1
2022-01-28,Store_B,Product_3,84.00277391043399,0,1
2022-01-28,Store_C,Product_1,77.20041126383327,0,1
2022-01-28,Store_C,Product_2,68.87108293735328,0,1
2022-01-28,Store_C,Product_3,79.76481244430238,0,1
2022-01-29,Store_A,Product_1,85.95811938622106,0,1
2022-01-29,Store_A,Product_2,95.50966470391361,1,1
2022-01-29,Store_A,Product_3,67.75048857138782,0,1
2022-01-29,Store_B,Product_1,72.92616803682662,0,1
2022-01-29,Store_B,Product_2,81.681894147091,0,1
2022-01-29,Store_B,Product_3,71.80899107306398,0,1
2022-01-29,Store_C,Product_1,77.56643554188904,0,1
2022-01-29,Store_C,Product_2,79.22050866830457,0,1
2022-01-29,Store_C,Product_3,70.71268604326747,0,1
2022-01-30,Store_A,Product_1,75.22012872129076,0,1
2022-01-30,Store_A,Product_2,59.311418801254405,0,1
2022-01-30,Store_A,Product_3,85.39581729492832,1,1
2022-01-30,Store_B,Product_1,74.25491474463396,0,1
2022-01-30,Store_B,Product_2,69.27883959177552,0,1
2022-01-30,Store_B,Product_3,83.67981202125794,0,1
2022-01-30,Store_C,Product_1,68.3670486117966,0,1
2022-01-30,Store_C,Product_2,73.31753306811486,0,1
2022-01-30,Store_C,Product_3,76.17145838803023,0,1
2022-01-31,Store_A,Product_1,82.89307588385162,0,1
2022-01-31,Store_A,Product_2,68.50739868262384,0,1
2022-01-31,Store_A,Product_3,81.50252819929584,0,1
2022-01-31,Store_B,Product_1,90.73787474361897,1,1
2022-01-31,Store_B,Product_2,70.77916618328129,0,1
2022-01-31,Store_B,Product_3,77.9972268098374,0,1
2022-01-31,Store_C,Product_1,76.68200791638839,0,1
2022-01-31,Store_C,Product_2,87.68562505272706,1,1
2022-01-31,Store_C,Product_3,76.03571986347114,0,1
2022-02-01,Store_A,Product_1,53.9275880893467,0,0
2022-02-01,Store_A,Product_2,56.42174279991174,0,0
2022-02-01,Store_A,Product_3,59.16480944626073,0,0
2022-02-01,Store_B,Product_1,63.78424015438226,0,0
2022-02-01,Store_B,Product_2,64.66507857952126,1,0
2022-02-01,Store_B,Product_3,66.51932294693684,0,0
2022-02-01,Store_C,Product_1,46.09371707604299,0,0
2022-02-01,Store_C,Product_2,55.095230598477585,0,0
2022-02-01,Store_C,Product_3,58.795742106078386,0,0
2022-02-02,Store_A,Product_1,57.42501105405816,0,0
2022-02-02,Store_A,Product_2,67.90655411628003,1,0
2022-02-02,Store_A,Product_3,54.979440463596625,0,0
2022-02-02,Store_B,Product_1,68.55504704208883,1,0
2022-02-02,Store_B,Product_2,53.07322793066194,0,0
2022-02-02,Store_B,Product_3,60.26806220048812,0,0
2022-02-02,Store_C,Product_1,57.805129145208234,0,0
2022-02-02,Store_C,Product_2,52.555503739079725,0,0
2022-02-02,Store_C,Product_3,60.51805109254925,0,0
2022-02-03,Store_A,Product_1,57.720850736059234,0,0
2022-02-03,Store_A,Product_2,60.24866372587099,0,0
2022-02-03,Store_A,Product_3,59.33249734129425,0,0
2022-02-03,Store_B,Product_1,52.03937807706583,0,0
2022-02-03,Store_B,Product_2,53.38344793069134,0,0
2022-02-03,Store_B,Product_3,59.9208211572925,0,0
2022-02-03,Store_C,Product_1,59.23620445884352,0,0
2022-02-03,Store_C,Product_2,56.07984516185545,0,0
2022-02-03,Store_C,Product_3,56.7709900482201,0,0
2022-02-04,Store_A,Product_1,62.7353420418533,0,0
2022-02-04,Store_A,Product_2,53.38916061873203,0,0
2022-02-04,Store_A,Product_3,59.082504468761364,0,0
2022-02-04,Store_B,Product_1,55.33605430074171,0,0
2022-02-04,Store_B,Product_2,55.25861154677507,0,0
2022-02-04,Store_B,Product_3,61.84090182284713,0,0
2022-02-04,Store_C,Product_1,60.474099307851326,0,0
2022-02-04,Store_C,Product_2,75.41456574291436,1,0
2022-02-04,Store_C,Product_3,62.87441159868282,0,0
2022-02-05,Store_A,Product_1,56.613021942701806,0,0
2022-02-05,Store_A,Product_2,59.91776759101283,0,0
2022-02-05,Store_A,Product_3,54.95666895157073,0,0
2022-02-05,Store_B,Product_1,58.12883449698022,0,0
2022-02-05,Store_B,Product_2,55.85728746269959,0,0
2022-02-05,Store_B,Product_3,71.9929825595016,1,0
2022-02-05,Store_C,Product_1,59.483787861722575,0,0
2022-02-05,Store_C,Product_2,52.416899318370646,0,0
2022-02-05,Store_C,Product_3,66.9699391129653,0,0
2022-02-06,Store_A,Product_1,51.63717996210912,0,0
2022-02-06,Store_A,Product_2,50.59632380566897,0,0
2022-02-06,Store_A,Product_3,62.45782123710797,0,0
2022-02-06,Store_B,Product_1,60.62558033942231,0,0
2022-02-06,Store_B,Product_2,59.78786595486841,0,0
2022-02-06,Store_B,Product_3,59.80899441592903,0,0
2022-02-06,Store_C,Product_1,56.60603300537306,0,0
2022-02-06,Store_C,Product_2,52.18099501217847,0,0
2022-02-06,Store_C,Product_3,72.04628966057626,1,0
2022-02-07,Store_A,Product_1,53.438960143590705,0,0
2022-02-07,Store_A,Product_2,61.70036736824002,0,0
2022-02-07,Store_A,Product_3,56.08948179364057,0,0
2022-02-07,Store_B,Product_1,67.6972827171887,1,0
2022-02-07,Store_B,Product_2,55.2178394928863,0,0
2022-02-07,Store_B,Product_3,58.88942597252939,0,0
2022-02-07,Store_C,Product_1,54.00614593713139,0,0
2022-02-07,Store_C,Product_2,52.71366672331911,0,0
2022-02-07,Store_C,Product_3,58.04320475861083,0,0
2022-02-08,Store_A,Product_1,73.20530033995229,1,0
2022-02-08,Store_A,Product_2,69.44575160755302,1,0
2022-02-08,Store_A,Product_3,54.625275956317054,0,0
2022-02-08,Store_B,Product_1,58.140717171196854,0,0
2022-02-08,Store_B,Product_2,49.74004577692205,0,0
2022-02-08,Store_B,Product_3,49.943148612525896,0,0
2022-02-08,Store_C,Product_1,68.38824637814649,1,0
2022-02-08,Store_C,Product_2,55.913231725849435,0,0
2022-02-08,Store_C,Product_3,58.535005312398695,0,0
2022-02-09,Store_A,Product_1,64.51110409364954,0,0
2022-02-09,Store_A,Product_2,61.42262112491187,0,0
2022-02-09,Store_A,Product_3,56.33463035908464,0,0
2022-02-09,Store_B,Product_1,57.03924196938833,0,0
2022-02-09,Store_B,Product_2,52.12167618571273,0,0
2022-02-09,Store_B,Product_3,57.04175732893982,0,0
2022-02-09,Store_C,Product_1,70.69102981430109,1,0
2022-02-09,Store_C,Product_2,58.74791581059222,0,0
2022-02-09,Store_C,Product_3,52.99816829114016,0,0
2022-02-10,Store_A,Product_1,59.88302818155567,0,0
2022-02-10,Store_A,Product_2,64.9499901753627,0,0
2022-02-10,Store_A,Product_3,56.74249486806552,0,0
2022-02-10,Store_B,Product_1,59.29485422084452,0,0
2022-02-10,Store_B,Product_2,60.73701556890537,0,0
2022-02-10,Store_B,Product_3,55.28019325092063,0,0
2022-02-10,Store_C,Product_1,58.40675801940189,0,0
2022-02-10,Store_C,Product_2,72.34925761425879,1,0
2022-02-10,Store_C,Product_3,57.77467610309397,0,0
2022-02-11,Store_A,Product_1,53.571297263145446,0,0
2022-02-11,Store_A,Product_2,72.55889705371749,1,0
2022-02-11,Store_A,Product_3,59.92633763865003,0,0
2022-02-11,Store_B,Product_1,64.69206422139798,0,0
2022-02-11,Store_B,Product_2,62.23270031284881,0,0
2022-02-11,Store_B,Product_3,68.20225846998056,0,0
2022-02-11,Store_C,Product_1,53.59960836798253,0,0
2022-02-11,Store_C,Product_2,61.797949366026174,0,0
2022-02-11,Store_C,Product_3,58.35305621111454,0,0
2022-02-12,Store_A,Product_1,68.53345085441782,0,0
2022-02-12,Store_A,Product_2,53.5429447615537,0,0
2022-02-12,Store_A,Product_3,53.38582697742557,0,0
2022-02-12,Store_B,Product_1,54.58747296110934,0,0
2022-02-12,Store_B,Product_2,46.96495756678042,0,0
2022-02-12,Store_B,Product_3,54.95566107992565,0,0
2022-02-12,Store_C,Product_1,68.78877288056097,1,0
2022-02-12,Store_C,Product_2,58.336405120710495,0,0
2022-02-12,Store_C,Product_3,59.293216067215255,0,0
2022-02-13,Store_A,Product_1,67.1113818683161,0,0
2022-02-13,Store_A,Product_2,62.48264686316692,0,0
2022-02-13,Store_A,Product_3,69.84600939392465,1,0
2022-02-13,Store_B,Product_1,53.23845431549488,0,0
2022-02-13,Store_B,Product_2,60.190123529769195,0,0
2022-02-13,Store_B,Product_3,51.12936163713346,0,0
2022-02-13,Store_C,Product_1,81.88782150150844,1,0
2022-02-13,Store_C,Product_2,78.62772827584311,1,0
2022-02-13,Store_C,Product_3,55.38464941171314,0,0
2022-02-14,Store_A,Product_1,64.30891062506208,1,0
2022-02-14,Store_A,Product_2,64.64394514134354,0,0
2022-02-14,Store_A,Product_3,57.301884044253384,0,0
2022-02-14,Store_B,Product_1,64.06366483038379,0,0
2022-02-14,Store_B,Product_2,64.90244497654464,1,0
2022-02-14,Store_B,Product_3,54.87770815574761,0,0
2022-02-14,Store_C,Product_1,57.90080176910739,0,0
2022-02-14,Store_C,Product_2,58.109486239340185,0,0
2022-02-14,Store_C,Product_3,55.62425591312026,0,0
2022-02-15,Store_A,Product_1,76.13081588455523,1,0
2022-02-15,Store_A,Product_2,52.67846407590477,0,0
2022-02-15,Store_A,Product_3,72.30466879771129,1,0
2022-02-15,Store_B,Product_1,73.61804438137725,1,0
2022-02-15,Store_B,Product_2,60.588760393111485,0,0
2022-02-15,Store_B,Product_3,61.57464061326219,0,0
2022-02-15,Store_C,Product_1,52.3933557636284,0,0
2022-02-15,Store_C,Product_2,50.34599536913963,0,0
2022-02-15,Store_C,Product_3,64.40495033231029,0,0
2022-02-16,Store_A,Product_1,59.81801044285709,0,0
2022-02-16,Store_A,Product_2,54.414007700176356,0,0
2022-02-16,Store_A,Product_3,80.91220026057174,1,0
2022-02-16,Store_B,Product_1,58.73481355442342,0,0
2022-02-16,Store_B,Product_2,64.05292630327826,0,0
2022-02-16,Store_B,Product_3,73.49403279000967,1,0
2022-02-16,Store_C,Product_1,68.46018000736906,0,0
2022-02-16,Store_C,Product_2,66.93314459517515,0,0
2022-02-16,Store_C,Product_3,56.91161964056376,0,0
2022-02-17,Store_A,Product_1,63.15202498441163,0,0
2022-02-17,Store_A,Product_2,61.52104997756559,0,0
2022-02-17,Store_A,Product_3,65.1373280173016,0,0
2022-02-17,Store_B,Product_1,53.46955292673933,0,0
2022-02-17,Store_B,Product_2,61.72442752963205,0,0
2022-02-17,Store_B,Product_3,63.58629266388779,0,0
2022-02-17,Store_C,Product_1,49.50047279752428,0,0
2022-02-17,Store_C,Product_2,52.37787766631098,0,0
2022-02-17,Store_C,Product_3,48.098009340839354,0,0
2022-02-18,Store_A,Product_1,57.08268670474276,0,0
2022-02-18,Store_A,Product_2,62.017432155945365,0,0
2022-02-18,Store_A,Product_3,65.9415061374457,0,0
2022-02-18,Store_B,Product_1,58.80019477906443,0,0
2022-02-18,Store_B,Product_2,66.57279860482201,0,0
2022-02-18,Store_B,Product_3,51.5292135858911,0,0
2022-02-18,Store_C,Product_1,49.912808680189784,0,0
2022-02-18,Store_C,Product_2,58.15198238248246,0,0
2022-02-18,Store_C,Product_3,60.35004812166209,0,0
2022-02-19,Store_A,Product_1,58.39958434431516,0,0
2022-02-19,Store_A,Product_2,48.22584758458624,0,0
2022-02-19,Store_A,Product_3,58.11745788722168,0,0
2022-02-19,Store_B,Product_1,67.04071058226135,1,0
2022-02-19,Store_B,Product_2,61.91142082893582,0,0
2022-02-19,Store_B,Product_3,60.39604931526986,0,0
2022-02-19,Store_C,Product_1,53.863659153148845,0,0
2022-02-19,Store_C,Product_2,55.993723498102156,0,0
2022-02-19,Store_C,Product_3,53.26699047534087,0,0
2022-02-20,Store_A,Product_1,58.38075278247352,0,0
2022-02-20,Store_A,Product_2,63.46985987134557,0,0
2022-02-20,Store_A,Product_3,68.76551803716166,1,0
2022-02-20,Store_B,Product_1,76.2143808464286,1,0
2022-02-20,Store_B,Product_2,56.04286017697717,0,0
2022-02-20,Store_B,Product_3,69.72978410752765,1,0
2022-02-20,Store_C,Product_1,58.15899646906659,0,0
2022-02-20,Store_C,Product_2,53.517936656742506,0,0
2022-02-20,Store_C,Product_3,55.92590174210347,0,0
2022-02-21,Store_A,Product_1,52.83356904776352,0,0
2022-02-21,Store_A,Product_2,68.6465841752897,0,0
2022-02-21,Store_A,Product_3,58.9992762705664,0,0
2022-02-21,Store_B,Product_1,55.32433097074483,0,0
2022-02-21,Store_B,Product_2,59.89285806437886,0,0
2022-02-21,Store_B,Product_3,58.26131826225361,0,0
2022-02-21,Store_C,Product_1,57.718110513041644,0,0
2022-02-21,Store_C,Product_2,61.893792010924884,0,0
2022-02-21,Store_C,Product_3,77.61049706094428,1,0
2022-02-22,Store_A,Product_1,56.29695082951513,0,0
2022-02-22,Store_A,Product_2,56.07036536434437,0,0
2022-02-22,Store_A,Product_3,72.57419808180956,1,0
2022-02-22,Store_B,Product_1,47.43985074388985,0,0
2022-02-22,Store_B,Product_2,51.37350125657501,0,0
2022-02-22,Store_B,Product_3,65.7838279047904,0,0
2022-02-22,Store_C,Product_1,67.17429513507419,0,0
2022-02-22,Store_C,Product_2,57.70427636978588,0,0
2022-02-22,Store_C,Product_3,61.832241382846604,0,0
2022-02-23,Store_A,Product_1,60.62986165446445,0,0
2022-02-23,Store_A,Product_2,74.46801492402295,0,0
2022-02-23,Store_A,Product_3,79.67148543891965,1,0
2022-02-23,Store_B,Product_1,58.43402292434293,0,0
